,Unnamed: 0_x,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,flight,Aircraft_Class,Aircraft_Stand,Taxiing_cost_solution,Parking_usage_cost_solution,Bus_usage_cost_solution,Total_cost_solution,Unnamed: 0_y,JetBridge_on_Arrival,JetBridge_on_Departure,1,2,3,4,5,Terminal,Taxiing_Time,JetBridge_Handling_Time,Away_Handling_Time,Bus_Time,num_needed_Buses,is_JetBridge,is_correct_JetBridge_Terminal,is_correct_JetBridge,Handling_Time,JetBridge_can_be_used,start_parking,end_parking,is_parking_conflict,is_wide_body_intersect,Taxiing_cost,Parking_usage_cost,Bus_usage_cost,Total_cost
986,986,D,2019-08-17 19:45:00,SU,2594,I,3,MUC,320,140,112,986,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 18:41:00,2019-08-17 19:31:00,False,False,420,1250,0,1670
987,987,A,2019-08-17 03:15:00,SU,2595,I,3,MUC,320,140,134,987,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 03:27:00,2019-08-17 04:17:00,False,False,360,1250,0,1610
988,988,D,2019-08-17 09:15:00,SU,2596,I,5,VCE,320,140,112,988,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 08:10:00,2019-08-17 09:00:00,False,False,450,1250,0,1700
989,989,A,2019-08-17 17:05:00,SU,2597,I,5,VCE,320,140,112,989,Narrow_Body,36,570.0,1250.0,0.0,1820.0,35,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 17:24:00,2019-08-17 18:14:00,False,False,570,1250,0,1820
990,990,D,2019-08-17 09:40:00,SU,2610,I,3,LJU,320,140,127,990,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,False,65,False,2019-08-17 08:21:00,2019-08-17 09:26:00,False,False,420,1625,300,2345
991,991,A,2019-08-17 17:00:00,SU,2611,I,3,LJU,320,140,129,991,Narrow_Body,20,390.0,1250.0,0.0,1640.0,19,I,I,30,13,7,25,10,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 17:13:00,2019-08-17 18:03:00,False,False,390,1250,0,1640
992,992,D,2019-08-17 18:15:00,SU,2680,I,5,RIX,320,140,116,992,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 17:10:00,2019-08-17 18:00:00,False,False,450,1250,0,1700
993,993,A,2019-08-17 22:25:00,SU,2681,I,3,RIX,320,140,126,993,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,2,True,True,True,50,True,2019-08-17 22:37:00,2019-08-17 23:27:00,False,False,360,1250,0,1610
994,994,D,2019-08-17 09:15:00,SU,2682,I,3,RIX,320,140,137,994,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 08:12:00,2019-08-17 09:02:00,False,False,390,1250,0,1640
995,995,A,2019-08-17 13:20:00,SU,2683,I,3,RIX,320,140,136,995,Narrow_Body,3,240.0,1495.0,240.0,1975.0,2,N,N,26,16,8,25,11,,8,50,65,8,2,False,,,65,False,2019-08-17 13:28:00,2019-08-17 14:33:00,False,False,240,1495,240,1975
996,996,A,2019-08-17 03:05:00,AZ,542,I,5,CTA,321,200,147,996,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 03:20:00,2019-08-17 04:10:00,False,False,450,1250,0,1700
997,997,D,2019-08-17 04:05:00,AZ,543,I,5,CTA,321,200,141,997,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 03:00:00,2019-08-17 03:50:00,False,False,450,1250,0,1700
998,998,A,2019-08-17 15:50:00,AZ,546,I,5,MXP,320,180,138,998,Narrow_Body,41,600.0,1250.0,0.0,1850.0,40,I,I,33,10,11,34,9,5.0,20,50,65,9,2,True,True,True,50,True,2019-08-17 16:10:00,2019-08-17 17:00:00,False,False,600,1250,0,1850
999,999,D,2019-08-17 16:55:00,AZ,547,I,5,MXP,320,180,156,999,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 15:50:00,2019-08-17 16:40:00,False,False,450,1250,0,1700
1000,1000,A,2019-08-17 15:15:00,AZ,548,I,5,FCO,320,180,146,1000,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 15:30:00,2019-08-17 16:20:00,False,False,450,1250,0,1700
1001,1001,D,2019-08-17 16:40:00,AZ,549,I,5,FCO,320,180,161,1001,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,3,True,True,True,50,True,2019-08-17 15:34:00,2019-08-17 16:24:00,False,False,480,1250,0,1730
1002,1002,A,2019-08-17 03:20:00,KM,560,I,5,MLA,320,180,139,1002,Narrow_Body,1,150.0,1495.0,330.0,1975.0,0,N,N,27,19,7,26,11,,5,50,65,11,2,False,,,65,False,2019-08-17 03:25:00,2019-08-17 04:30:00,False,False,150,1495,330,1975
1003,1003,D,2019-08-17 04:20:00,KM,561,I,5,MLA,320,180,139,1003,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 03:15:00,2019-08-17 04:05:00,False,False,450,1250,0,1700
1004,1004,D,2019-08-17 05:00:00,AZ,595,I,5,FCO,320,180,165,1004,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,3,True,True,True,50,True,2019-08-17 03:53:00,2019-08-17 04:43:00,False,False,510,1250,0,1760
1005,1005,A,2019-08-17 03:45:00,AZ,596,I,5,FCO,320,180,129,1005,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 04:00:00,2019-08-17 04:50:00,False,False,450,1250,0,1700
1006,1006,A,2019-08-17 07:50:00,FB,643,I,2,BOJ,320,180,178,1006,Narrow_Body,49,660.0,1250.0,0.0,1910.0,48,I,I,35,10,12,31,7,2.0,22,50,65,10,3,True,True,True,50,True,2019-08-17 08:12:00,2019-08-17 09:02:00,False,False,660,1250,0,1910
1007,1007,D,2019-08-17 08:45:00,FB,644,I,2,BOJ,320,180,173,1007,Narrow_Body,60,690.0,1250.0,0.0,1940.0,59,I,I,30,8,15,35,10,2.0,23,50,65,8,3,True,True,True,50,True,2019-08-17 07:32:00,2019-08-17 08:22:00,False,False,690,1250,0,1940
1008,1008,A,2019-08-17 15:05:00,FB,659,I,2,BOJ,320,180,144,1008,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 15:10:00,2019-08-17 16:15:00,False,False,150,1495,360,2005
1009,1009,D,2019-08-17 16:00:00,FB,660,I,2,BOJ,320,180,171,1009,Narrow_Body,48,600.0,1250.0,0.0,1850.0,47,I,I,32,6,12,32,7,2.0,20,50,65,6,3,True,True,True,50,True,2019-08-17 14:50:00,2019-08-17 15:40:00,False,False,600,1250,0,1850
1010,1010,A,2019-08-17 17:25:00,MU,591,I,2,PVG,333,298,262,1010,Wide_Body,52,720.0,1500.0,0.0,2220.0,51,I,I,32,7,14,30,14,2.0,24,60,80,7,4,True,True,True,60,True,2019-08-17 17:49:00,2019-08-17 18:49:00,False,False,720,1500,0,2220
1011,1011,D,2019-08-17 19:05:00,MU,592,I,2,PVG,333,298,272,1011,Wide_Body,46,690.0,1500.0,0.0,2190.0,45,I,I,32,9,10,32,5,2.0,23,60,80,9,4,True,True,True,60,True,2019-08-17 17:42:00,2019-08-17 18:42:00,False,False,690,1500,0,2190
1012,1012,A,2019-08-17 17:00:00,MU,5009,I,2,PVG,333,298,200,1012,Wide_Body,75,240.0,1840.0,540.0,2620.0,74,N,N,30,12,15,25,16,,8,60,80,12,3,False,,,80,False,2019-08-17 17:08:00,2019-08-17 18:28:00,False,False,240,1840,540,2620
1013,1013,D,2019-08-17 19:10:00,MU,5010,I,2,PVG,333,298,270,1013,Wide_Body,54,690.0,1500.0,0.0,2190.0,53,I,I,32,7,14,32,15,2.0,23,60,80,7,4,True,True,True,60,True,2019-08-17 17:47:00,2019-08-17 18:47:00,False,False,690,1500,0,2190
1014,1014,A,2019-08-17 18:25:00,3U,609,I,2,CTU,333,301,271,1014,Wide_Body,58,630.0,1500.0,0.0,2130.0,57,I,I,30,9,10,31,14,2.0,21,60,80,9,4,True,True,True,60,True,2019-08-17 18:46:00,2019-08-17 19:46:00,False,False,630,1500,0,2130
1015,1015,D,2019-08-17 20:20:00,3U,610,I,2,CTU,333,301,271,1015,Wide_Body,55,630.0,1500.0,0.0,2130.0,54,I,I,31,6,13,33,12,2.0,21,60,80,6,4,True,True,True,60,True,2019-08-17 18:59:00,2019-08-17 19:59:00,False,False,630,1500,0,2130
1016,1016,A,2019-08-17 16:55:00,CA,909,I,2,PEK,333,301,280,1016,Wide_Body,77,240.0,1840.0,600.0,2680.0,76,N,N,26,10,19,26,16,,8,60,80,10,4,False,,,80,False,2019-08-17 17:03:00,2019-08-17 18:23:00,False,False,240,1840,600,2680
1017,1017,D,2019-08-17 18:45:00,CA,910,I,2,PEK,333,301,290,1017,Wide_Body,56,750.0,1500.0,0.0,2250.0,55,I,I,33,8,13,35,13,2.0,25,60,80,8,4,True,True,True,60,True,2019-08-17 17:20:00,2019-08-17 18:20:00,False,False,750,1500,0,2250
1018,1018,A,2019-08-17 15:00:00,FB,651,I,2,BOJ,733,148,119,1018,Narrow_Body,81,150.0,1495.0,390.0,2035.0,80,N,N,27,13,19,25,19,,5,50,65,13,2,False,,,65,False,2019-08-17 15:05:00,2019-08-17 16:10:00,False,False,150,1495,390,2035
1019,1019,D,2019-08-17 15:50:00,FB,652,I,2,BOJ,733,148,99,1019,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 14:39:00,2019-08-17 15:44:00,False,False,180,1495,330,2005
1020,1020,A,2019-08-17 21:00:00,KC,875,I,5,ALA,32A,148,107,1020,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 21:15:00,2019-08-17 22:05:00,False,False,450,1250,0,1700
1021,1021,D,2019-08-17 22:05:00,KC,876,I,5,ALA,32A,148,132,1021,Narrow_Body,10,150.0,1495.0,300.0,1945.0,9,D,D,29,13,6,25,13,3.0,10,50,65,13,2,True,False,False,65,False,2019-08-17 20:50:00,2019-08-17 21:55:00,False,False,300,1625,390,2315
1022,1022,A,2019-08-17 20:45:00,JU,654,I,5,BEG,319,138,134,1022,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 21:00:00,2019-08-17 21:50:00,False,False,450,1250,0,1700
1023,1023,D,2019-08-17 21:35:00,JU,655,I,5,BEG,319,138,126,1023,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 20:29:00,2019-08-17 21:19:00,False,False,480,1250,0,1730
1024,1024,A,2019-08-17 03:25:00,JU,656,I,5,BEG,319,138,115,1024,Narrow_Body,2,150.0,1495.0,390.0,2035.0,1,N,N,29,18,10,25,13,,5,50,65,13,2,False,,,65,False,2019-08-17 03:30:00,2019-08-17 04:35:00,False,False,150,1495,390,2035
1025,1025,D,2019-08-17 04:10:00,JU,657,I,5,BEG,319,138,117,1025,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 03:04:00,2019-08-17 03:54:00,False,False,480,1250,0,1730
1026,1026,A,2019-08-17 19:15:00,CZ,655,I,3,CAN,332,260,228,1026,Wide_Body,29,510.0,1500.0,0.0,2010.0,28,I,I,30,12,10,35,5,3.0,17,60,80,10,3,True,True,True,60,True,2019-08-17 19:32:00,2019-08-17 20:32:00,False,False,510,1500,0,2010
1027,1027,D,2019-08-17 21:10:00,CZ,656,I,3,CAN,332,260,255,1027,Wide_Body,27,480.0,1500.0,0.0,1980.0,26,I,I,35,13,9,34,10,3.0,16,60,80,9,4,True,True,True,60,True,2019-08-17 19:54:00,2019-08-17 20:54:00,False,False,480,1500,0,1980
1028,1028,A,2019-08-17 13:45:00,LO,675,I,5,WAW,E95,112,92,1028,Regional,38,450.0,1000.0,0.0,1450.0,37,I,I,32,10,11,33,9,5.0,15,40,50,9,2,True,True,True,40,True,2019-08-17 14:00:00,2019-08-17 14:40:00,False,False,450,1000,0,1450
1029,1029,D,2019-08-17 14:35:00,LO,676,I,5,WAW,E95,112,95,1029,Regional,1,150.0,1150.0,330.0,1630.0,0,N,N,27,19,7,26,11,,5,40,50,11,2,False,,,50,False,2019-08-17 13:40:00,2019-08-17 14:30:00,False,False,150,1150,330,1630
1030,1030,A,2019-08-17 19:45:00,LO,677,I,5,WAW,E95,112,91,1030,Regional,37,450.0,1000.0,0.0,1450.0,36,I,I,32,10,12,32,10,5.0,15,40,50,10,2,True,True,True,40,True,2019-08-17 20:00:00,2019-08-17 20:40:00,False,False,450,1000,0,1450
1031,1031,D,2019-08-17 20:40:00,LO,678,I,5,WAW,E95,112,95,1031,Regional,39,480.0,1000.0,0.0,1480.0,38,I,I,31,11,11,33,6,5.0,16,40,50,6,2,True,True,True,40,True,2019-08-17 19:44:00,2019-08-17 20:24:00,False,False,480,1000,0,1480
1032,1032,A,2019-08-17 21:20:00,KC,873,I,5,TSE,321,179,137,1032,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 21:36:00,2019-08-17 22:26:00,False,False,480,1250,0,1730
1033,1033,D,2019-08-17 22:20:00,KC,874,I,5,TSE,321,179,122,1033,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 21:15:00,2019-08-17 22:05:00,False,False,450,1250,0,1700
1034,1034,A,2019-08-17 04:25:00,8L,881,I,2,KMG,333,303,292,1034,Wide_Body,48,600.0,1500.0,0.0,2100.0,47,I,I,32,6,12,32,7,2.0,20,60,80,6,4,True,True,True,60,True,2019-08-17 04:45:00,2019-08-17 05:45:00,False,False,600,1500,0,2100
1035,1035,D,2019-08-17 06:15:00,8L,882,I,2,KMG,333,303,288,1035,Wide_Body,58,630.0,1500.0,0.0,2130.0,57,I,I,30,9,10,31,14,2.0,21,60,80,9,4,True,True,True,60,True,2019-08-17 04:54:00,2019-08-17 05:54:00,False,False,630,1500,0,2130
1036,1036,D,2019-08-17 05:40:00,KL,900,I,5,AMS,73H,186,137,1036,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 04:35:00,2019-08-17 05:25:00,False,False,450,1250,0,1700
1037,1037,A,2019-08-17 16:05:00,KL,903,I,5,AMS,73H,186,154,1037,Narrow_Body,36,570.0,1250.0,0.0,1820.0,35,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 16:24:00,2019-08-17 17:14:00,False,False,570,1250,0,1820
1038,1038,D,2019-08-17 17:00:00,KL,904,I,5,AMS,73H,186,176,1038,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,3,True,True,True,50,True,2019-08-17 15:53:00,2019-08-17 16:43:00,False,False,510,1250,0,1760
1039,1039,A,2019-08-17 01:30:00,KL,907,I,5,AMS,73H,186,124,1039,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 01:45:00,2019-08-17 02:35:00,False,False,450,1250,0,1700
1040,1040,A,2019-08-17 12:35:00,KL,901,I,5,AMS,73W,142,131,1040,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,2,True,True,True,50,True,2019-08-17 12:52:00,2019-08-17 13:42:00,False,False,510,1250,0,1760
1041,1041,D,2019-08-17 13:30:00,KL,902,I,5,AMS,73W,142,138,1041,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 12:25:00,2019-08-17 13:15:00,False,False,450,1250,0,1700
1042,1042,A,2019-08-17 16:50:00,KE,923,I,3,ICN,789,269,190,1042,Wide_Body,33,540.0,1500.0,0.0,2040.0,32,I,I,30,11,10,31,6,3.0,18,60,80,10,3,True,True,True,60,True,2019-08-17 17:08:00,2019-08-17 18:08:00,False,False,540,1500,0,2040
1043,1043,D,2019-08-17 18:55:00,KE,924,I,3,ICN,789,269,249,1043,Wide_Body,27,480.0,1500.0,0.0,1980.0,26,I,I,35,13,9,34,10,3.0,16,60,80,9,4,True,True,True,60,True,2019-08-17 17:39:00,2019-08-17 18:39:00,False,False,480,1500,0,1980
1044,1044,A,2019-08-17 09:50:00,B2,975,I,2,MSQ,E95,107,105,1044,Regional,80,150.0,1150.0,360.0,1660.0,79,N,N,28,12,19,30,15,,5,40,50,12,2,False,,,50,False,2019-08-17 09:55:00,2019-08-17 10:45:00,False,False,150,1150,360,1660
1045,1045,D,2019-08-17 10:35:00,B2,976,I,3,MSQ,E95,107,101,1045,Regional,10,150.0,1150.0,180.0,1480.0,9,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,False,50,False,2019-08-17 09:35:00,2019-08-17 10:25:00,False,False,300,1250,180,1730
1046,1046,A,2019-08-17 19:30:00,B2,977,I,2,MSQ,E95,107,105,1046,Regional,77,240.0,1150.0,300.0,1690.0,76,N,N,26,10,19,26,16,,8,40,50,10,2,False,,,50,False,2019-08-17 19:38:00,2019-08-17 20:28:00,False,False,240,1150,300,1690
1047,1047,D,2019-08-17 20:30:00,B2,978,I,3,MSQ,E95,107,93,1047,Regional,10,150.0,1150.0,180.0,1480.0,9,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,False,50,False,2019-08-17 19:30:00,2019-08-17 20:20:00,False,False,300,1250,180,1730
1048,1048,A,2019-08-17 14:15:00,AF,1044,I,5,CDG,321,212,177,1048,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,3,True,True,True,50,True,2019-08-17 14:30:00,2019-08-17 15:20:00,False,False,450,1250,0,1700
1049,1049,D,2019-08-17 15:15:00,AF,1045,I,5,CDG,321,212,209,1049,Narrow_Body,35,510.0,1250.0,0.0,1760.0,34,I,I,35,13,15,35,8,5.0,17,50,65,8,3,True,True,True,50,True,2019-08-17 14:08:00,2019-08-17 14:58:00,False,False,510,1250,0,1760
1050,1050,A,2019-08-17 17:45:00,AF,1744,I,5,CDG,321,212,170,1050,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,3,True,True,True,50,True,2019-08-17 18:00:00,2019-08-17 18:50:00,False,False,450,1250,0,1700
1051,1051,D,2019-08-17 18:45:00,AF,1745,I,5,CDG,321,212,194,1051,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,3,True,True,True,50,True,2019-08-17 17:39:00,2019-08-17 18:29:00,False,False,480,1250,0,1730
1052,1052,A,2019-08-17 00:05:00,AF,1144,I,5,CDG,319,143,115,1052,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 00:20:00,2019-08-17 01:10:00,False,False,450,1250,0,1700
1053,1053,D,2019-08-17 08:45:00,AF,1145,I,5,CDG,319,143,115,1053,Narrow_Body,35,510.0,1250.0,0.0,1760.0,34,I,I,35,13,15,35,8,5.0,17,50,65,8,2,True,True,True,50,True,2019-08-17 07:38:00,2019-08-17 08:28:00,False,False,510,1250,0,1760
1054,1054,A,2019-08-17 01:35:00,AF,1844,I,5,CDG,319,143,117,1054,Narrow_Body,38,450.0,1250.0,0.0,1700.0,37,I,I,32,10,11,33,9,5.0,15,50,65,9,2,True,True,True,50,True,2019-08-17 01:50:00,2019-08-17 02:40:00,False,False,450,1250,0,1700
1055,1055,D,2019-08-17 06:10:00,AF,1845,I,5,CDG,319,143,133,1055,Narrow_Body,37,450.0,1250.0,0.0,1700.0,36,I,I,32,10,12,32,10,5.0,15,50,65,10,2,True,True,True,50,True,2019-08-17 05:05:00,2019-08-17 05:55:00,False,False,450,1250,0,1700
1056,1056,D,2019-08-17 01:10:00,EO,1805,I,2,AYT,763,340,272,1056,Wide_Body,55,630.0,1500.0,0.0,2130.0,54,I,I,31,6,13,33,12,2.0,21,60,80,6,4,True,True,True,60,True,2019-08-16 23:49:00,2019-08-17 00:49:00,False,False,630,1500,0,2130
1057,1057,A,2019-08-17 09:50:00,EO,1806,I,2,AYT,763,340,329,1057,Wide_Body,59,630.0,1500.0,0.0,2130.0,58,I,I,32,8,11,30,10,2.0,21,60,80,8,5,True,True,True,60,True,2019-08-17 10:11:00,2019-08-17 11:11:00,False,False,630,1500,0,2130
1058,1058,A,2019-08-17 18:40:00,SN,2845,I,5,BRU,319,141,130,1058,Narrow_Body,6,240.0,1495.0,360.0,2095.0,5,N,N,25,19,10,25,12,,8,50,65,12,2,False,,,65,False,2019-08-17 18:48:00,2019-08-17 19:53:00,False,False,240,1495,360,2095
1059,1059,D,2019-08-17 19:30:00,SN,2846,I,5,BRU,319,141,136,1059,Narrow_Body,36,570.0,1250.0,0.0,1820.0,35,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 18:21:00,2019-08-17 19:11:00,False,False,570,1250,0,1820
1060,1060,A,2019-08-17 20:10:00,CZ,6001,I,3,URC,738,178,125,1060,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,2,True,True,True,50,True,2019-08-17 20:23:00,2019-08-17 21:13:00,False,False,390,1250,0,1640
1061,1061,D,2019-08-17 21:35:00,CZ,6002,I,3,URC,738,178,155,1061,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 20:31:00,2019-08-17 21:21:00,False,False,420,1250,0,1670
1062,1062,D,2019-08-17 20:10:00,FV,6143,D,3,SIP,773,373,61,1062,Wide_Body,75,240.0,1840.0,225.0,2305.0,74,N,N,30,12,15,25,16,,8,60,80,15,1,False,,,80,False,2019-08-17 18:42:00,2019-08-17 20:02:00,False,False,240,1840,225,2305
1063,1063,A,2019-08-17 16:15:00,FV,6266,I,3,CMB,773,373,305,1063,Wide_Body,27,480.0,1500.0,0.0,1980.0,26,I,I,35,13,9,34,10,3.0,16,60,80,9,4,True,True,True,60,True,2019-08-17 16:31:00,2019-08-17 17:31:00,False,False,480,1500,0,1980
1064,1064,D,2019-08-17 20:20:00,FV,6273,D,3,UUS,773,373,369,1064,Wide_Body,16,330.0,1500.0,0.0,1830.0,15,D,D,29,13,5,27,11,3.0,11,60,80,5,5,True,True,True,60,True,2019-08-17 19:09:00,2019-08-17 20:09:00,False,False,330,1500,0,1830
1065,1065,A,2019-08-17 15:45:00,FV,6274,D,3,UUS,773,373,373,1065,Wide_Body,14,390.0,1500.0,0.0,1890.0,13,D,D,28,15,9,26,11,3.0,13,60,80,9,5,True,True,True,60,True,2019-08-17 15:58:00,2019-08-17 16:58:00,False,False,390,1500,0,1890
1066,1066,D,2019-08-17 18:25:00,FV,6281,D,3,VVO,773,373,368,1066,Wide_Body,15,420.0,1500.0,0.0,1920.0,14,D,D,26,11,7,28,14,3.0,14,60,80,7,5,True,True,True,60,True,2019-08-17 17:11:00,2019-08-17 18:11:00,False,False,420,1500,0,1920
1067,1067,A,2019-08-17 14:00:00,FV,6282,D,3,VVO,773,373,373,1067,Wide_Body,14,390.0,1500.0,0.0,1890.0,13,D,D,28,15,9,26,11,3.0,13,60,80,9,5,True,True,True,60,True,2019-08-17 14:13:00,2019-08-17 15:13:00,False,False,390,1500,0,1890
1068,1068,D,2019-08-17 17:05:00,FV,6283,D,3,UUS,773,373,361,1068,Wide_Body,11,180.0,1840.0,450.0,2470.0,10,D,D,25,15,10,27,12,3.0,14,60,80,10,5,True,True,True,60,True,2019-08-17 15:51:00,2019-08-17 16:51:00,False,True,420,1500,0,1920
1069,1069,A,2019-08-17 12:25:00,FV,6284,D,3,UUS,773,373,372,1069,Wide_Body,12,420.0,1500.0,0.0,1920.0,11,D,D,25,15,10,27,12,3.0,14,60,80,10,5,True,True,True,60,True,2019-08-17 12:39:00,2019-08-17 13:39:00,False,False,420,1500,0,1920
1070,1070,D,2019-08-17 19:55:00,FV,6289,D,3,GDX,773,373,365,1070,Wide_Body,12,420.0,1500.0,0.0,1920.0,11,D,D,25,15,10,27,12,3.0,14,60,80,10,5,True,True,True,60,True,2019-08-17 18:41:00,2019-08-17 19:41:00,False,False,420,1500,0,1920
1071,1071,A,2019-08-17 14:10:00,FV,6290,D,3,GDX,773,373,359,1071,Wide_Body,18,390.0,1500.0,0.0,1890.0,17,D,D,27,15,7,28,15,3.0,13,60,80,7,5,True,True,True,60,True,2019-08-17 14:23:00,2019-08-17 15:23:00,False,False,390,1500,0,1890
1072,1072,D,2019-08-17 17:50:00,FV,6147,D,3,SIP,77W,457,145,1072,Wide_Body,9,300.0,1840.0,240.0,2380.0,8,D,D,28,15,9,26,11,3.0,13,60,80,9,2,True,True,True,60,True,2019-08-17 16:37:00,2019-08-17 17:37:00,False,True,390,1500,0,1890
1073,1073,D,2019-08-17 08:25:00,FV,6151,D,3,SIP,77W,457,447,1073,Wide_Body,16,330.0,1500.0,0.0,1830.0,15,D,D,29,13,5,27,11,3.0,11,60,80,5,6,True,True,True,60,True,2019-08-17 07:14:00,2019-08-17 08:14:00,False,False,330,1500,0,1830
1074,1074,A,2019-08-17 02:45:00,FV,6152,D,3,SIP,77W,457,454,1074,Wide_Body,16,330.0,1500.0,0.0,1830.0,15,D,D,29,13,5,27,11,3.0,11,60,80,5,6,True,True,True,60,True,2019-08-17 02:56:00,2019-08-17 03:56:00,False,False,330,1500,0,1830
1075,1075,D,2019-08-17 19:50:00,FV,6285,D,3,PKC,77W,457,428,1075,Wide_Body,14,390.0,1500.0,0.0,1890.0,13,D,D,28,15,9,26,11,3.0,13,60,80,9,6,True,True,True,60,True,2019-08-17 18:37:00,2019-08-17 19:37:00,False,False,390,1500,0,1890
